locus_tag	ftype	length_bp	gene	EC_number	COG	product
MHJAIAPH_01320	CDS	486	mreD		COG2891	Rod shape-determining protein MreD
MHJAIAPH_01321	CDS	2076	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MHJAIAPH_01322	CDS	1113	mrdB_1	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MHJAIAPH_01323	CDS	1080	mrdB_2	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MHJAIAPH_01324	CDS	822				hypothetical protein
MHJAIAPH_01325	CDS	1146	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
MHJAIAPH_01326	CDS	1272	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
MHJAIAPH_01327	CDS	1221	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
MHJAIAPH_01328	CDS	1074				hypothetical protein
MHJAIAPH_01329	CDS	1002				hypothetical protein
MHJAIAPH_01330	CDS	342				hypothetical protein
MHJAIAPH_01331	CDS	711	lipB	2.3.1.181	COG0321	Octanoyltransferase
MHJAIAPH_01332	CDS	1011	lipA	2.8.1.8	COG0320	Lipoyl synthase
MHJAIAPH_01333	CDS	2178	prc	3.4.21.102	COG0793	Tail-specific protease
MHJAIAPH_01334	CDS	591				hypothetical protein
MHJAIAPH_01335	CDS	1236				hypothetical protein
MHJAIAPH_01336	CDS	906		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
MHJAIAPH_01337	CDS	1044	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
MHJAIAPH_01338	CDS	384	osmY		COG2823	Osmotically-inducible protein Y
MHJAIAPH_01339	CDS	1818	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
MHJAIAPH_01340	CDS	441	rcp1			Response regulator rcp1
MHJAIAPH_01341	CDS	1512	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
MHJAIAPH_01342	CDS	744				hypothetical protein
MHJAIAPH_01343	CDS	486	folK_1	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MHJAIAPH_01344	CDS	738	ycdF	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
MHJAIAPH_01345	CDS	1185				hypothetical protein
MHJAIAPH_01346	CDS	393				hypothetical protein
MHJAIAPH_01347	CDS	2358				hypothetical protein
MHJAIAPH_01348	CDS	2661	btuB_12			Vitamin B12 transporter BtuB
MHJAIAPH_01349	CDS	1020	glk_1	2.7.1.2	COG0837	Glucokinase
MHJAIAPH_01350	CDS	1290	fucP_1		COG0738	L-fucose-proton symporter
MHJAIAPH_01351	CDS	1101	cytR_1		COG1609	HTH-type transcriptional repressor CytR
MHJAIAPH_01352	CDS	1029	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
MHJAIAPH_01353	CDS	1149	agaAII	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
MHJAIAPH_01354	CDS	1068				hypothetical protein
MHJAIAPH_01355	CDS	3027				hypothetical protein
MHJAIAPH_01356	CDS	432				hypothetical protein
MHJAIAPH_01357	CDS	1038				hypothetical protein
MHJAIAPH_01358	CDS	336				hypothetical protein
MHJAIAPH_01359	CDS	435				hypothetical protein
MHJAIAPH_01360	CDS	1221	cca		COG0617	Multifunctional CCA protein
MHJAIAPH_01361	CDS	1986	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
MHJAIAPH_01362	CDS	408	exbD_2		COG0848	Biopolymer transport protein ExbD
MHJAIAPH_01363	CDS	2862	btuB_13			Vitamin B12 transporter BtuB
MHJAIAPH_01364	CDS	2133	fhuE_1		COG4773	FhuE receptor
MHJAIAPH_01365	CDS	552				hypothetical protein
MHJAIAPH_01366	CDS	483	decR		COG1522	DNA-binding transcriptional activator DecR
MHJAIAPH_01367	CDS	852	rhtA		COG5006	Threonine/homoserine exporter RhtA
MHJAIAPH_01368	CDS	768				hypothetical protein
MHJAIAPH_01369	CDS	828	dsbL			Thiol:disulfide interchange protein DsbL
MHJAIAPH_01370	CDS	651	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
MHJAIAPH_01371	CDS	801				hypothetical protein
MHJAIAPH_01372	CDS	603	engB		COG0218	putative GTP-binding protein EngB
MHJAIAPH_01373	CDS	975				hypothetical protein
MHJAIAPH_01374	CDS	825				hypothetical protein
MHJAIAPH_01375	CDS	705				hypothetical protein
MHJAIAPH_01376	CDS	1365	egtA	6.3.2.2	COG3572	Glutamate--cysteine ligase EgtA
MHJAIAPH_01377	CDS	606				hypothetical protein
MHJAIAPH_01378	CDS	1059	adhC2	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 2
MHJAIAPH_01379	CDS	885	pgrR_2			HTH-type transcriptional regulator PgrR
MHJAIAPH_01380	CDS	663				hypothetical protein
MHJAIAPH_01381	CDS	696				hypothetical protein
MHJAIAPH_01382	CDS	507				hypothetical protein
MHJAIAPH_01383	CDS	1104	nemA_2	1.3.1.-	COG1902	N-ethylmaleimide reductase
MHJAIAPH_01384	CDS	906	dmlR_6			HTH-type transcriptional regulator DmlR
MHJAIAPH_01385	CDS	3093	btuB_14			Vitamin B12 transporter BtuB
MHJAIAPH_01386	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
MHJAIAPH_01387	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
MHJAIAPH_01388	CDS	360				hypothetical protein
MHJAIAPH_01389	CDS	831	frmB	3.1.2.12	COG0627	S-formylglutathione hydrolase FrmB
MHJAIAPH_01390	CDS	1446				hypothetical protein
MHJAIAPH_01391	CDS	471				hypothetical protein
MHJAIAPH_01392	CDS	447				hypothetical protein
MHJAIAPH_01393	CDS	918	nodD2			Nodulation protein D 2
MHJAIAPH_01394	CDS	1530	emrY			putative multidrug resistance protein EmrY
MHJAIAPH_01395	CDS	1083	emrA_4			Colistin resistance protein EmrA
MHJAIAPH_01396	CDS	1413	ttgI			Toluene efflux pump outer membrane protein TtgI
MHJAIAPH_01397	CDS	339				hypothetical protein
MHJAIAPH_01398	CDS	942				hypothetical protein
MHJAIAPH_01399	CDS	633	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
MHJAIAPH_01400	CDS	1263	ade_2	3.5.4.2		Adenine deaminase
MHJAIAPH_01401	CDS	1410	hutI_2	3.5.2.7		Imidazolonepropionase
MHJAIAPH_01402	CDS	777	amn	3.2.2.4	COG0775	AMP nucleosidase
MHJAIAPH_01403	CDS	540				hypothetical protein
MHJAIAPH_01404	CDS	927	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MHJAIAPH_01405	CDS	780				hypothetical protein
MHJAIAPH_01406	CDS	717	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
MHJAIAPH_01407	CDS	618				hypothetical protein
MHJAIAPH_01408	CDS	1299	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
MHJAIAPH_01409	CDS	1101	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
MHJAIAPH_01410	CDS	1254				hypothetical protein
MHJAIAPH_01411	CDS	2298	btuB_15			Vitamin B12 transporter BtuB
MHJAIAPH_01412	CDS	333				hypothetical protein
MHJAIAPH_01413	CDS	621				hypothetical protein
MHJAIAPH_01414	CDS	741	phaB_2	1.1.1.36		Acetoacetyl-CoA reductase
MHJAIAPH_01415	CDS	1332	citN		COG2851	Citrate transporter
MHJAIAPH_01416	CDS	1176	oprO		COG3746	Porin O
MHJAIAPH_01417	CDS	690	tctD		COG0745	Transcriptional regulatory protein tctD
MHJAIAPH_01418	CDS	1392	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
MHJAIAPH_01419	CDS	1056				hypothetical protein
MHJAIAPH_01420	CDS	651	degU_1		COG2197	Transcriptional regulatory protein DegU
MHJAIAPH_01421	CDS	2643	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
MHJAIAPH_01422	CDS	1170				hypothetical protein
MHJAIAPH_01423	CDS	1344	dctA			C4-dicarboxylate transport protein
MHJAIAPH_01424	CDS	2292	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
MHJAIAPH_01425	CDS	741				hypothetical protein
MHJAIAPH_01426	CDS	3345				hypothetical protein
MHJAIAPH_01427	CDS	198				hypothetical protein
MHJAIAPH_01428	CDS	1116	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MHJAIAPH_01429	CDS	1332				hypothetical protein
MHJAIAPH_01430	CDS	918	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
MHJAIAPH_01431	CDS	1299	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
MHJAIAPH_01432	CDS	1251				hypothetical protein
MHJAIAPH_01433	CDS	1359	tolC		COG1538	Outer membrane protein TolC
MHJAIAPH_01434	CDS	648	pcm_2	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
MHJAIAPH_01435	CDS	693				hypothetical protein
MHJAIAPH_01436	CDS	1140	mdtA_2			Multidrug resistance protein MdtA
MHJAIAPH_01437	CDS	3162	cnrA_1			Nickel and cobalt resistance protein CnrA
MHJAIAPH_01438	CDS	906	pgrR_3			HTH-type transcriptional regulator PgrR
MHJAIAPH_01439	CDS	774	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MHJAIAPH_01440	CDS	1074				hypothetical protein
MHJAIAPH_01441	CDS	1062	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
MHJAIAPH_01442	CDS	579	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
MHJAIAPH_01443	CDS	1419	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
MHJAIAPH_01444	CDS	774	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
MHJAIAPH_01445	CDS	1587	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
MHJAIAPH_01446	CDS	1092	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
MHJAIAPH_01447	CDS	114				hypothetical protein
MHJAIAPH_01448	CDS	252				hypothetical protein
MHJAIAPH_01449	CDS	1737	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
MHJAIAPH_01450	CDS	975	ilvC_1	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
MHJAIAPH_01451	CDS	1794	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
MHJAIAPH_01452	CDS	708	hda		COG0593	DnaA regulatory inactivator Hda
MHJAIAPH_01453	CDS	1170				hypothetical protein
MHJAIAPH_01454	CDS	1128				hypothetical protein
MHJAIAPH_01455	CDS	1059	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
MHJAIAPH_01456	CDS	489				hypothetical protein
MHJAIAPH_01457	CDS	423				hypothetical protein
MHJAIAPH_01458	CDS	663				hypothetical protein
MHJAIAPH_01459	CDS	660	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
MHJAIAPH_01460	CDS	822				hypothetical protein
MHJAIAPH_01461	CDS	684				hypothetical protein
MHJAIAPH_01462	CDS	330				hypothetical protein
MHJAIAPH_01463	CDS	1272	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
MHJAIAPH_01464	CDS	231				hypothetical protein
MHJAIAPH_01465	CDS	1002	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
MHJAIAPH_01466	CDS	549	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
MHJAIAPH_01467	CDS	576	lptC			Lipopolysaccharide export system protein LptC
MHJAIAPH_01468	CDS	552	lptA		COG1934	Lipopolysaccharide export system protein LptA
MHJAIAPH_01469	CDS	720	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MHJAIAPH_01470	CDS	1425	rpoN_1		COG1508	RNA polymerase sigma-54 factor
MHJAIAPH_01471	CDS	318	hpf		COG1544	Ribosome hibernation promoting factor
MHJAIAPH_01472	CDS	453				hypothetical protein
MHJAIAPH_01473	CDS	951	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
MHJAIAPH_01474	CDS	885	rapZ		COG1660	RNase adapter protein RapZ
MHJAIAPH_01475	CDS	393				hypothetical protein
MHJAIAPH_01476	CDS	270	ptsH		COG1925	Phosphocarrier protein HPr
MHJAIAPH_01477	CDS	1770	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
MHJAIAPH_01478	CDS	1362	mgtE		COG2239	Magnesium transporter MgtE
MHJAIAPH_01479	CDS	267				hypothetical protein
MHJAIAPH_01480	CDS	798				hypothetical protein
MHJAIAPH_01481	CDS	504				hypothetical protein
MHJAIAPH_01482	CDS	951	pyrB	2.1.3.2		Aspartate carbamoyltransferase
MHJAIAPH_01483	CDS	495	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MHJAIAPH_01484	CDS	567				hypothetical protein
MHJAIAPH_01485	CDS	1788				hypothetical protein
MHJAIAPH_01486	CDS	543	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
MHJAIAPH_01487	CDS	708				hypothetical protein
MHJAIAPH_01488	CDS	450	bltD	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
MHJAIAPH_01489	CDS	210				hypothetical protein
MHJAIAPH_01490	CDS	900	pgrR_4			HTH-type transcriptional regulator PgrR
MHJAIAPH_01491	CDS	984	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
MHJAIAPH_01492	CDS	1143	pilT_1		COG2805	Twitching mobility protein
MHJAIAPH_01493	CDS	1038	pilT_2		COG2805	Twitching mobility protein
MHJAIAPH_01494	CDS	678	yggS		COG0325	Pyridoxal phosphate homeostasis protein
MHJAIAPH_01495	CDS	822	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
MHJAIAPH_01496	CDS	876	dmlR_7			HTH-type transcriptional regulator DmlR
MHJAIAPH_01497	CDS	603	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MHJAIAPH_01498	CDS	435	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
MHJAIAPH_01499	CDS	1422	sdrM			Multidrug efflux pump SdrM
MHJAIAPH_01500	CDS	2025				hypothetical protein
MHJAIAPH_01501	CDS	975				hypothetical protein
MHJAIAPH_01502	CDS	405				hypothetical protein
MHJAIAPH_01503	CDS	174				hypothetical protein
MHJAIAPH_01504	CDS	3102	ttgB_1			Toluene efflux pump membrane transporter TtgB
MHJAIAPH_01505	CDS	1179	mexA_2			Multidrug resistance protein MexA
MHJAIAPH_01506	CDS	684	czcR_1			Transcriptional activator protein CzcR
MHJAIAPH_01507	CDS	1386	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
MHJAIAPH_01508	CDS	2091	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
MHJAIAPH_01509	CDS	879	hcaR			Hca operon transcriptional activator HcaR
MHJAIAPH_01510	CDS	882		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
MHJAIAPH_01511	CDS	864				hypothetical protein
MHJAIAPH_01512	CDS	1380	norG_1		COG1167	HTH-type transcriptional regulator NorG
MHJAIAPH_01513	CDS	675	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
MHJAIAPH_01514	CDS	648			COG1357	Pentapeptide repeat protein
MHJAIAPH_01515	CDS	777	glpR		COG1349	Glycerol-3-phosphate regulon repressor
MHJAIAPH_01516	CDS	1134	ybjJ_1			Inner membrane protein YbjJ
MHJAIAPH_01517	CDS	1500				hypothetical protein
MHJAIAPH_01518	CDS	2139	cntO_2		COG1629	Metal-pseudopaline receptor CntO
MHJAIAPH_01519	CDS	396				hypothetical protein
MHJAIAPH_01520	CDS	255				hypothetical protein
MHJAIAPH_01521	CDS	225				hypothetical protein
MHJAIAPH_01522	CDS	2337				hypothetical protein
MHJAIAPH_01523	CDS	276				hypothetical protein
MHJAIAPH_01524	CDS	228				hypothetical protein
MHJAIAPH_01525	CDS	639				hypothetical protein
MHJAIAPH_01526	CDS	384				hypothetical protein
MHJAIAPH_01527	CDS	168				hypothetical protein
MHJAIAPH_01528	CDS	450				hypothetical protein
MHJAIAPH_01529	CDS	351				hypothetical protein
MHJAIAPH_01530	CDS	486				hypothetical protein
MHJAIAPH_01531	CDS	375				hypothetical protein
MHJAIAPH_01532	CDS	306				hypothetical protein
MHJAIAPH_01533	CDS	555				hypothetical protein
MHJAIAPH_01534	CDS	591				hypothetical protein
MHJAIAPH_01535	CDS	339				hypothetical protein
MHJAIAPH_01536	CDS	897				hypothetical protein
MHJAIAPH_01537	CDS	1302				hypothetical protein
MHJAIAPH_01538	CDS	1500				hypothetical protein
MHJAIAPH_01539	CDS	591				hypothetical protein
MHJAIAPH_01540	CDS	1200	gpFI			Putative prophage major tail sheath protein
MHJAIAPH_01541	CDS	504				hypothetical protein
MHJAIAPH_01542	CDS	291				hypothetical protein
MHJAIAPH_01543	CDS	2451				hypothetical protein
MHJAIAPH_01544	CDS	468				hypothetical protein
MHJAIAPH_01545	CDS	216				hypothetical protein
MHJAIAPH_01546	CDS	1074				hypothetical protein
MHJAIAPH_01547	CDS	381				hypothetical protein
MHJAIAPH_01548	CDS	186				hypothetical protein
MHJAIAPH_01549	CDS	564				hypothetical protein
MHJAIAPH_01550	tRNA	75				tRNA-Val(cac)
MHJAIAPH_01551	CDS	354				hypothetical protein
MHJAIAPH_01552	CDS	957				hypothetical protein
MHJAIAPH_01553	CDS	666	tmk	2.7.4.9	COG0125	Thymidylate kinase
MHJAIAPH_01554	CDS	1062	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MHJAIAPH_01555	CDS	1350	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
MHJAIAPH_01556	CDS	1263	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MHJAIAPH_01557	CDS	240	acpP_1		COG0236	Acyl carrier protein
MHJAIAPH_01558	CDS	744	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MHJAIAPH_01559	CDS	945	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MHJAIAPH_01560	CDS	783				hypothetical protein
MHJAIAPH_01561	CDS	978	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
MHJAIAPH_01562	CDS	195	rpmF		COG0333	50S ribosomal protein L32
MHJAIAPH_01563	CDS	510	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
MHJAIAPH_01564	CDS	570	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
MHJAIAPH_01565	CDS	1836				hypothetical protein
MHJAIAPH_01566	CDS	954				hypothetical protein
MHJAIAPH_01567	CDS	888				hypothetical protein
MHJAIAPH_01568	CDS	1950	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
MHJAIAPH_01569	CDS	528				hypothetical protein
MHJAIAPH_01570	CDS	360		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
MHJAIAPH_01571	CDS	600	recR		COG0353	Recombination protein RecR
MHJAIAPH_01572	CDS	321	ybaB		COG0718	Nucleoid-associated protein YbaB
MHJAIAPH_01573	CDS	2058	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
MHJAIAPH_01574	tRNA	93				tRNA-Ser(gga)
MHJAIAPH_01575	CDS	795			COG2513	putative protein
MHJAIAPH_01576	CDS	444				hypothetical protein
MHJAIAPH_01577	CDS	10884				hypothetical protein
MHJAIAPH_01578	CDS	318	gdx_1		COG2076	Guanidinium exporter
MHJAIAPH_01579	CDS	390				hypothetical protein
MHJAIAPH_01580	CDS	768				hypothetical protein
MHJAIAPH_01581	CDS	750	kdkA	2.7.1.166	COG0515	3-deoxy-D-manno-octulosonic acid kinase
MHJAIAPH_01582	CDS	1047	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
MHJAIAPH_01583	CDS	405				hypothetical protein
MHJAIAPH_01584	tRNA	91				tRNA-Ser(cga)
MHJAIAPH_01585	CDS	795	prpC_2	3.1.3.16	COG0631	Protein phosphatase PrpC
MHJAIAPH_01586	CDS	732	dnaQ_1	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
MHJAIAPH_01587	CDS	453	rnhA	3.1.26.4	COG0328	Ribonuclease HI
MHJAIAPH_01588	CDS	645				hypothetical protein
MHJAIAPH_01589	CDS	765	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
MHJAIAPH_01590	CDS	1200				hypothetical protein
MHJAIAPH_01591	CDS	1956	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
MHJAIAPH_01592	tRNA	77				tRNA-Asp(gtc)
MHJAIAPH_01593	tRNA	77				tRNA-Asp(gtc)
MHJAIAPH_01594	tRNA	77				tRNA-Asp(gtc)
MHJAIAPH_01595	tRNA	77				tRNA-Asp(gtc)
MHJAIAPH_01596	tRNA	77				tRNA-Asp(gtc)
MHJAIAPH_01597	tRNA	77				tRNA-Asp(gtc)
MHJAIAPH_01598	tRNA	75				tRNA-Val(tac)
MHJAIAPH_01599	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
MHJAIAPH_01600	CDS	2451	lon	3.4.21.53	COG0466	Lon protease
MHJAIAPH_01601	CDS	1290	clpX_1		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
MHJAIAPH_01602	CDS	627	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
MHJAIAPH_01603	CDS	1296	tig	5.2.1.8	COG0544	Trigger factor
MHJAIAPH_01604	tRNA	85				tRNA-Leu(tag)
MHJAIAPH_01605	CDS	303				hypothetical protein
MHJAIAPH_01606	tRNA	76				tRNA-Lys(ctt)
MHJAIAPH_01607	tRNA	76				tRNA-Lys(ctt)
MHJAIAPH_01608	tRNA	77				tRNA-His(gtg)
MHJAIAPH_01609	CDS	921				hypothetical protein
MHJAIAPH_01610	CDS	417				hypothetical protein
MHJAIAPH_01611	tRNA	77				tRNA-Arg(tct)
MHJAIAPH_01612	tRNA	77				tRNA-Pro(tgg)
MHJAIAPH_01613	CDS	759				hypothetical protein
MHJAIAPH_01614	CDS	750				hypothetical protein
MHJAIAPH_01615	CDS	909	dmlR_8			HTH-type transcriptional regulator DmlR
MHJAIAPH_01616	CDS	744	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
MHJAIAPH_01617	CDS	402				hypothetical protein
MHJAIAPH_01618	CDS	1005	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
MHJAIAPH_01619	CDS	393				hypothetical protein
MHJAIAPH_01620	CDS	291	grxC		COG0695	Glutaredoxin 3
MHJAIAPH_01621	CDS	1647	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MHJAIAPH_01622	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
MHJAIAPH_01623	CDS	1332	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
MHJAIAPH_01624	CDS	2088	ppk	2.7.4.1		Polyphosphate kinase
MHJAIAPH_01625	CDS	1527	ppx	3.6.1.11	COG0248	Exopolyphosphatase
MHJAIAPH_01626	CDS	2934	btuB_16			Vitamin B12 transporter BtuB
MHJAIAPH_01627	CDS	2925	btuB_17			Vitamin B12 transporter BtuB
MHJAIAPH_01628	CDS	1146	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
MHJAIAPH_01629	CDS	540				hypothetical protein
MHJAIAPH_01630	CDS	747	lpxH_1	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
MHJAIAPH_01631	tRNA	96				tRNA-Pro(ggg)
MHJAIAPH_01632	CDS	1458				hypothetical protein
MHJAIAPH_01633	CDS	825				hypothetical protein
MHJAIAPH_01634	CDS	1467	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MHJAIAPH_01635	CDS	780				hypothetical protein
MHJAIAPH_01636	CDS	1041	dedD			Cell division protein DedD
MHJAIAPH_01637	CDS	1272	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
MHJAIAPH_01638	CDS	645	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
MHJAIAPH_01639	CDS	2163	dapb2_1	3.4.14.-		Dipeptidyl aminopeptidase BII
MHJAIAPH_01640	CDS	1038	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
MHJAIAPH_01641	CDS	696				hypothetical protein
MHJAIAPH_01642	CDS	1257	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
MHJAIAPH_01643	CDS	336				hypothetical protein
MHJAIAPH_01644	CDS	807	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MHJAIAPH_01645	CDS	519				hypothetical protein
MHJAIAPH_01646	CDS	1092	oprF		COG2885	Outer membrane porin F
MHJAIAPH_01647	CDS	1020				Zinc-type alcohol dehydrogenase-like protein
MHJAIAPH_01648	CDS	789				hypothetical protein
MHJAIAPH_01649	CDS	2031	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
MHJAIAPH_01650	CDS	459				hypothetical protein
MHJAIAPH_01651	CDS	612	gst_2	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
MHJAIAPH_01652	CDS	1056				hypothetical protein
MHJAIAPH_01653	CDS	504				hypothetical protein
MHJAIAPH_01654	CDS	1881	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MHJAIAPH_01655	CDS	615	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
MHJAIAPH_01656	CDS	987	mdh_1	1.1.1.37		Malate dehydrogenase
MHJAIAPH_01657	CDS	492	ppiB	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
MHJAIAPH_01658	CDS	1896	typA		COG1217	GTP-binding protein TypA/BipA
MHJAIAPH_01659	CDS	468				hypothetical protein
MHJAIAPH_01660	CDS	1623	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MHJAIAPH_01661	CDS	1140				hypothetical protein
MHJAIAPH_01662	CDS	1392	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
MHJAIAPH_01663	CDS	2127				hypothetical protein
MHJAIAPH_01664	CDS	606	dsbB			Disulfide bond formation protein B
MHJAIAPH_01665	CDS	384	rplQ		COG0203	50S ribosomal protein L17
MHJAIAPH_01666	CDS	999	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
MHJAIAPH_01667	CDS	630	rpsD		COG0522	30S ribosomal protein S4
MHJAIAPH_01668	CDS	390	rpsK		COG0100	30S ribosomal protein S11
MHJAIAPH_01669	CDS	357	rpsM		COG0099	30S ribosomal protein S13
MHJAIAPH_01670	CDS	1368	secY		COG0201	Protein translocase subunit SecY
MHJAIAPH_01671	CDS	444	rplO_1		COG0200	50S ribosomal protein L15
MHJAIAPH_01672	CDS	192	rpmD		COG1841	50S ribosomal protein L30
MHJAIAPH_01673	CDS	543	rpsE		COG0098	30S ribosomal protein S5
MHJAIAPH_01674	CDS	354	rplR		COG0256	50S ribosomal protein L18
MHJAIAPH_01675	CDS	525	rplF		COG0097	50S ribosomal protein L6
