locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBPMBNNM_01141	CDS	1278	rho	3.6.4.-	COG1158	Transcription termination factor Rho
EBPMBNNM_01142	CDS	1371				hypothetical protein
EBPMBNNM_01143	CDS	366	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
EBPMBNNM_01144	CDS	894	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
EBPMBNNM_01145	CDS	606	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
EBPMBNNM_01146	CDS	741	bpoC	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
EBPMBNNM_01147	CDS	747	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
EBPMBNNM_01148	CDS	1203	yteT	1.-.-.-	COG0673	Putative oxidoreductase YteT
EBPMBNNM_01149	CDS	888		3.4.22.-		Dipeptidyl-peptidase 6
EBPMBNNM_01150	CDS	984				hypothetical protein
EBPMBNNM_01151	CDS	687		3.1.-.-	COG1011	Phosphatase
EBPMBNNM_01152	CDS	1155	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
EBPMBNNM_01153	CDS	705				hypothetical protein
EBPMBNNM_01154	CDS	1470	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
EBPMBNNM_01155	CDS	1110	xerC_3			Tyrosine recombinase XerC
EBPMBNNM_01156	CDS	963	yegS_1	2.7.1.-		lipid kinase YegS
EBPMBNNM_01157	CDS	369				hypothetical protein
EBPMBNNM_01158	CDS	1458	gabD1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
EBPMBNNM_01159	CDS	1296	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
EBPMBNNM_01160	CDS	1734	aspS1	6.1.1.12	COG0173	Aspartate--tRNA(Asp) ligase
EBPMBNNM_01161	CDS	186				hypothetical protein
EBPMBNNM_01162	CDS	276				hypothetical protein
EBPMBNNM_01163	CDS	1851	uvrC		COG0322	UvrABC system protein C
EBPMBNNM_01164	CDS	171				hypothetical protein
EBPMBNNM_01165	CDS	759				hypothetical protein
EBPMBNNM_01166	CDS	435			COG3039	IS5 family transposase ISDge16
EBPMBNNM_01167	CDS	432				hypothetical protein
EBPMBNNM_01168	CDS	1413	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
EBPMBNNM_01169	CDS	363				hypothetical protein
EBPMBNNM_01170	CDS	453				hypothetical protein
EBPMBNNM_01171	CDS	399	yobA		COG2372	Protein YobA
EBPMBNNM_01172	CDS	450	ycnI		COG4549	putative protein YcnI
EBPMBNNM_01173	CDS	396				hypothetical protein
EBPMBNNM_01174	CDS	996	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
EBPMBNNM_01175	CDS	1170	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
EBPMBNNM_01176	CDS	735	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
EBPMBNNM_01177	CDS	1350	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
EBPMBNNM_01178	CDS	888	yddE	5.1.-.-	COG0384	putative isomerase YddE
EBPMBNNM_01179	CDS	798		3.1.3.-		Putative phosphatase
EBPMBNNM_01180	CDS	2331	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
EBPMBNNM_01181	CDS	168				hypothetical protein
EBPMBNNM_01182	CDS	834				hypothetical protein
EBPMBNNM_01183	CDS	1596	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
EBPMBNNM_01184	CDS	933	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
EBPMBNNM_01185	CDS	846	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
EBPMBNNM_01186	CDS	849				hypothetical protein
EBPMBNNM_01187	CDS	1488	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
EBPMBNNM_01188	CDS	705				hypothetical protein
EBPMBNNM_01189	CDS	2109	mdtD_1			Putative multidrug resistance protein MdtD
EBPMBNNM_01190	CDS	495				hypothetical protein
EBPMBNNM_01191	CDS	2037	bamB_1			Outer membrane protein assembly factor BamB
EBPMBNNM_01192	CDS	636				hypothetical protein
EBPMBNNM_01193	CDS	879	lysX	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
EBPMBNNM_01194	CDS	174	lysW			Alpha-aminoadipate carrier protein LysW
EBPMBNNM_01195	CDS	333				hypothetical protein
EBPMBNNM_01196	CDS	510	hacB	4.2.1.36	COG0066	Homoaconitase small subunit
EBPMBNNM_01197	CDS	708				hypothetical protein
EBPMBNNM_01198	CDS	1260	hacA	4.2.1.36	COG0065	Homoaconitase large subunit
EBPMBNNM_01199	CDS	495	khtT		COG0490	K(+)/H(+) antiporter subunit KhtT
EBPMBNNM_01200	CDS	1167	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
EBPMBNNM_01201	CDS	1533				hypothetical protein
EBPMBNNM_01202	CDS	609		2.3.-.-	COG0454	Putative acetyltransferase OgpAT
EBPMBNNM_01203	CDS	228				hypothetical protein
EBPMBNNM_01204	CDS	1539	nadB	1.4.3.16	COG0029	L-aspartate oxidase
EBPMBNNM_01205	CDS	837	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
EBPMBNNM_01206	CDS	996	nadA	2.5.1.72	COG0379	Quinolinate synthase A
EBPMBNNM_01207	CDS	1173				hypothetical protein
EBPMBNNM_01208	CDS	1263	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
EBPMBNNM_01209	CDS	246				hypothetical protein
EBPMBNNM_01210	CDS	933	lacF_2			Lactose transport system permease protein LacF
EBPMBNNM_01211	CDS	921	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
EBPMBNNM_01212	CDS	1374				hypothetical protein
EBPMBNNM_01213	CDS	777				hypothetical protein
EBPMBNNM_01214	CDS	1494				hypothetical protein
EBPMBNNM_01215	CDS	147				hypothetical protein
EBPMBNNM_01216	CDS	897	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
EBPMBNNM_01217	CDS	1578	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
EBPMBNNM_01218	CDS	507				hypothetical protein
EBPMBNNM_01219	CDS	912				hypothetical protein
EBPMBNNM_01220	CDS	1335		2.6.1.-	COG0161	putative aminotransferase
EBPMBNNM_01221	CDS	387				hypothetical protein
EBPMBNNM_01222	CDS	1179	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
EBPMBNNM_01223	CDS	255				hypothetical protein
EBPMBNNM_01224	CDS	255				hypothetical protein
EBPMBNNM_01225	CDS	429	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
EBPMBNNM_01226	CDS	1146				hypothetical protein
EBPMBNNM_01227	CDS	1143	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
EBPMBNNM_01228	CDS	1230				hypothetical protein
EBPMBNNM_01229	CDS	789	cypM	2.1.1.301		Cypemycin N-terminal methyltransferase
EBPMBNNM_01230	CDS	537				hypothetical protein
EBPMBNNM_01231	CDS	2007				hypothetical protein
EBPMBNNM_01232	CDS	1578	hbpA		COG0747	Heme-binding protein A
EBPMBNNM_01233	CDS	1038	dppB_2		COG0601	Dipeptide transport system permease protein DppB
EBPMBNNM_01234	CDS	1002	gsiD		COG1173	Glutathione transport system permease protein GsiD
EBPMBNNM_01235	CDS	765				hypothetical protein
EBPMBNNM_01236	CDS	1128				hypothetical protein
EBPMBNNM_01237	CDS	1668	recN		COG0497	DNA repair protein RecN
EBPMBNNM_01238	CDS	1083				hypothetical protein
EBPMBNNM_01239	CDS	1590	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
EBPMBNNM_01240	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
EBPMBNNM_01241	CDS	2529	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
EBPMBNNM_01242	CDS	297				hypothetical protein
EBPMBNNM_01243	CDS	405				hypothetical protein
EBPMBNNM_01244	CDS	1200	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
EBPMBNNM_01245	CDS	801	yokD	2.3.1.-	COG2746	SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
EBPMBNNM_01246	CDS	2157	glnA	6.3.1.2		Glutamine synthetase
EBPMBNNM_01247	CDS	1359		6.3.1.2	COG0174	Glutamine synthetase
EBPMBNNM_01248	CDS	1155			COG0683	Leu/Ile/Val-binding protein 
EBPMBNNM_01249	CDS	1014	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
EBPMBNNM_01250	CDS	1626				hypothetical protein
EBPMBNNM_01251	CDS	813	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
EBPMBNNM_01252	CDS	771	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
EBPMBNNM_01253	CDS	2586	clpB		COG0542	Chaperone protein ClpB
EBPMBNNM_01254	CDS	213				hypothetical protein
EBPMBNNM_01255	CDS	1350	radA	3.6.4.-	COG1066	DNA repair protein RadA
EBPMBNNM_01256	CDS	378				hypothetical protein
EBPMBNNM_01257	CDS	336				hypothetical protein
EBPMBNNM_01258	CDS	2238	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
EBPMBNNM_01259	CDS	1317				hypothetical protein
EBPMBNNM_01260	CDS	738	yisK		COG0179	putative protein YisK
EBPMBNNM_01261	CDS	618				hypothetical protein
EBPMBNNM_01262	CDS	1479	patA	2.6.1.82	COG4992	Putrescine aminotransferase
EBPMBNNM_01263	CDS	507				hypothetical protein
EBPMBNNM_01264	CDS	1416	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
EBPMBNNM_01265	CDS	936				hypothetical protein
EBPMBNNM_01266	CDS	1473	bmr3_1			Multidrug resistance protein 3
EBPMBNNM_01267	CDS	606				hypothetical protein
EBPMBNNM_01268	CDS	447	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
EBPMBNNM_01269	CDS	588				hypothetical protein
EBPMBNNM_01270	CDS	96				hypothetical protein
EBPMBNNM_01271	CDS	105				hypothetical protein
EBPMBNNM_01272	CDS	738				hypothetical protein
EBPMBNNM_01273	CDS	1029	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
EBPMBNNM_01274	CDS	414				hypothetical protein
EBPMBNNM_01275	CDS	1155	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
EBPMBNNM_01276	CDS	1167	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
EBPMBNNM_01277	CDS	570	rimP			Ribosome maturation factor RimP
EBPMBNNM_01278	CDS	1188	nusA		COG0195	Transcription termination/antitermination protein NusA
EBPMBNNM_01279	CDS	282				hypothetical protein
EBPMBNNM_01280	CDS	1806	infB		COG0532	Translation initiation factor IF-2
EBPMBNNM_01281	CDS	753				hypothetical protein
EBPMBNNM_01282	CDS	363				hypothetical protein
EBPMBNNM_01283	CDS	2289	secDF		COG0341	Protein translocase subunit SecDF
EBPMBNNM_01284	CDS	1695	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
EBPMBNNM_01285	CDS	684				hypothetical protein
EBPMBNNM_01286	CDS	714	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
EBPMBNNM_01287	CDS	762				hypothetical protein
EBPMBNNM_01288	CDS	714				hypothetical protein
EBPMBNNM_01289	CDS	711	ccmC		COG0755	Heme exporter protein C
EBPMBNNM_01290	CDS	120				hypothetical protein
EBPMBNNM_01291	CDS	468	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
EBPMBNNM_01292	CDS	1983	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
EBPMBNNM_01293	CDS	579	resA			Thiol-disulfide oxidoreductase ResA
EBPMBNNM_01294	CDS	519				hypothetical protein
EBPMBNNM_01295	CDS	1038				hypothetical protein
EBPMBNNM_01296	CDS	564				hypothetical protein
EBPMBNNM_01297	CDS	1104				hypothetical protein
EBPMBNNM_01298	CDS	864		4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
EBPMBNNM_01299	CDS	486	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
EBPMBNNM_01300	CDS	654	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
EBPMBNNM_01301	CDS	303	yhdN_1	1.1.1.-	COG0667	Aldo-keto reductase YhdN
EBPMBNNM_01302	CDS	1170		2.3.3.14	COG0119	Homocitrate synthase
EBPMBNNM_01303	CDS	816				hypothetical protein
EBPMBNNM_01304	CDS	1215	ydcO		COG3135	Inner membrane protein YdcO
EBPMBNNM_01305	CDS	648				hypothetical protein
EBPMBNNM_01306	CDS	1194	sufS	2.8.1.7	COG0520	Cysteine desulfurase
EBPMBNNM_01307	CDS	609				hypothetical protein
EBPMBNNM_01308	CDS	126				hypothetical protein
EBPMBNNM_01309	CDS	2037				hypothetical protein
EBPMBNNM_01310	CDS	927	mshB_2	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
EBPMBNNM_01311	CDS	687	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
EBPMBNNM_01312	CDS	513	bcp_3	1.11.1.15	COG1225	Putative peroxiredoxin
EBPMBNNM_01313	CDS	675	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
EBPMBNNM_01314	CDS	564	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
EBPMBNNM_01315	CDS	399	yhfA		COG1765	Protein YhfA
EBPMBNNM_01316	CDS	1251	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
EBPMBNNM_01317	CDS	3231	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
EBPMBNNM_01318	CDS	798	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
EBPMBNNM_01319	CDS	1059			COG1702	PhoH-like protein
EBPMBNNM_01320	CDS	468	ybeY	3.1.-.-		Endoribonuclease YbeY
EBPMBNNM_01321	CDS	378	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
EBPMBNNM_01322	CDS	693	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
EBPMBNNM_01323	CDS	1557	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
EBPMBNNM_01324	CDS	561				hypothetical protein
EBPMBNNM_01325	CDS	2544				hypothetical protein
EBPMBNNM_01326	CDS	477	uspF		COG0589	Universal stress protein F
EBPMBNNM_01327	CDS	174				hypothetical protein
EBPMBNNM_01328	CDS	306				hypothetical protein
EBPMBNNM_01329	CDS	342	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
EBPMBNNM_01330	CDS	357				hypothetical protein
EBPMBNNM_01331	CDS	681				hypothetical protein
EBPMBNNM_01332	CDS	291	spoVS		COG2359	Stage V sporulation protein S
EBPMBNNM_01333	CDS	762	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
EBPMBNNM_01334	CDS	1341				hypothetical protein
EBPMBNNM_01335	CDS	450	cdd	3.5.4.5	COG0295	Cytidine deaminase
EBPMBNNM_01336	CDS	1332	icl	4.1.3.1	COG2224	Isocitrate lyase
EBPMBNNM_01337	CDS	639	gph_2	3.1.3.18		Phosphoglycolate phosphatase
EBPMBNNM_01338	CDS	699				hypothetical protein
EBPMBNNM_01339	CDS	1008	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
EBPMBNNM_01340	CDS	1164				hypothetical protein
EBPMBNNM_01341	CDS	861				DegV domain-containing protein
EBPMBNNM_01342	CDS	972	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
EBPMBNNM_01343	CDS	1158	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
EBPMBNNM_01344	CDS	1212	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
EBPMBNNM_01345	CDS	624	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
EBPMBNNM_01346	CDS	822				hypothetical protein
EBPMBNNM_01347	CDS	888				hypothetical protein
EBPMBNNM_01348	CDS	711				hypothetical protein
EBPMBNNM_01349	CDS	750				hypothetical protein
EBPMBNNM_01350	CDS	885	yicL		COG0697	putative inner membrane transporter YicL
EBPMBNNM_01351	CDS	1191				IS701 family transposase ISDge1
EBPMBNNM_01352	CDS	108				hypothetical protein
EBPMBNNM_01353	CDS	1263				hypothetical protein
EBPMBNNM_01354	CDS	1689	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
EBPMBNNM_01355	CDS	1281	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
EBPMBNNM_01356	CDS	1362		2.8.3.-		butyrate:acetyl-CoA coenzyme A-transferase
EBPMBNNM_01357	CDS	705				hypothetical protein
EBPMBNNM_01358	CDS	2301	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
EBPMBNNM_01359	CDS	996				hypothetical protein
EBPMBNNM_01360	CDS	720				hypothetical protein
EBPMBNNM_01361	CDS	204				hypothetical protein
EBPMBNNM_01362	CDS	771	ydfK		COG1811	putative membrane protein YdfK
EBPMBNNM_01363	CDS	1215				hypothetical protein
EBPMBNNM_01364	CDS	309	sdpR		COG0640	Transcriptional repressor SdpR
EBPMBNNM_01365	CDS	963				hypothetical protein
EBPMBNNM_01366	CDS	1281				hypothetical protein
EBPMBNNM_01367	CDS	1227	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
EBPMBNNM_01368	CDS	726	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
EBPMBNNM_01369	CDS	645	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
EBPMBNNM_01370	CDS	2169	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
EBPMBNNM_01371	CDS	489				hypothetical protein
EBPMBNNM_01372	CDS	957		3.6.-.-	COG1703	putative GTPase
EBPMBNNM_01373	CDS	924				hypothetical protein
EBPMBNNM_01374	CDS	195				hypothetical protein
EBPMBNNM_01375	CDS	936				Bifunctional NMN adenylyltransferase/Nudix hydrolase
EBPMBNNM_01376	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
EBPMBNNM_01377	CDS	1365	naiP			Putative niacin/nicotinamide transporter NaiP
EBPMBNNM_01378	CDS	867	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
EBPMBNNM_01379	CDS	993	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
EBPMBNNM_01380	CDS	345		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
EBPMBNNM_01381	CDS	693	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
EBPMBNNM_01382	CDS	891	sdhA_2	4.3.1.17		L-serine dehydratase, alpha chain
EBPMBNNM_01383	CDS	666	sdhB_2	4.3.1.17		L-serine dehydratase, beta chain
EBPMBNNM_01384	tRNA	75				tRNA-Val(tac)
EBPMBNNM_01385	CDS	1407	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
EBPMBNNM_01386	CDS	912	pheA			Bifunctional chorismate mutase/prephenate dehydratase
EBPMBNNM_01387	CDS	279				hypothetical protein
EBPMBNNM_01388	CDS	3681	metH	2.1.1.13	COG0646	Methionine synthase
	repeat_region	682				
EBPMBNNM_01389	CDS	1299				hypothetical protein
EBPMBNNM_01390	CDS	1029	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
EBPMBNNM_01391	CDS	1050	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
EBPMBNNM_01392	CDS	1143				hypothetical protein
EBPMBNNM_01393	CDS	981	dppB_3		COG0601	Dipeptide transport system permease protein DppB
EBPMBNNM_01394	CDS	1788			COG0747	putative ABC transporter-binding protein
EBPMBNNM_01395	CDS	225				hypothetical protein
EBPMBNNM_01396	CDS	1212	sigA		COG0568	RNA polymerase sigma factor SigA
EBPMBNNM_01397	tRNA	83				tRNA-Leu(caa)
EBPMBNNM_01398	CDS	1254	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
EBPMBNNM_01399	CDS	924	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
EBPMBNNM_01400	CDS	174				hypothetical protein
EBPMBNNM_01401	CDS	339				hypothetical protein
EBPMBNNM_01402	CDS	483				hypothetical protein
EBPMBNNM_01403	CDS	1188	cnbH	3.5.99.5		2-amino-5-chloromuconic acid deaminase
EBPMBNNM_01404	CDS	807				hypothetical protein
EBPMBNNM_01405	CDS	486				hypothetical protein
EBPMBNNM_01406	CDS	264				hypothetical protein
EBPMBNNM_01407	CDS	216				hypothetical protein
EBPMBNNM_01408	CDS	276				hypothetical protein
EBPMBNNM_01409	CDS	303				hypothetical protein
EBPMBNNM_01410	CDS	864				hypothetical protein
EBPMBNNM_01411	CDS	1257				hypothetical protein
EBPMBNNM_01412	CDS	285				hypothetical protein
EBPMBNNM_01413	CDS	225				hypothetical protein
EBPMBNNM_01414	CDS	216				hypothetical protein
EBPMBNNM_01415	CDS	195				hypothetical protein
EBPMBNNM_01416	CDS	186				hypothetical protein
EBPMBNNM_01417	CDS	105				hypothetical protein
EBPMBNNM_01418	CDS	243				hypothetical protein
EBPMBNNM_01419	CDS	258				hypothetical protein
EBPMBNNM_01420	CDS	711	lexA	3.4.21.88		LexA repressor
EBPMBNNM_01421	CDS	432				hypothetical protein
EBPMBNNM_01422	CDS	1449				hypothetical protein
EBPMBNNM_01423	CDS	1380	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
EBPMBNNM_01424	CDS	966				hypothetical protein
EBPMBNNM_01425	CDS	552				hypothetical protein
EBPMBNNM_01426	CDS	192				hypothetical protein
EBPMBNNM_01427	CDS	936				IS66 family transposase ISDge4
EBPMBNNM_01428	CDS	318				hypothetical protein
EBPMBNNM_01429	CDS	381				hypothetical protein
EBPMBNNM_01430	CDS	1602	xylG	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
EBPMBNNM_01431	CDS	822				hypothetical protein
EBPMBNNM_01432	CDS	1161	macB	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
EBPMBNNM_01433	CDS	699	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
EBPMBNNM_01434	CDS	450				hypothetical protein
EBPMBNNM_01435	CDS	1950				hypothetical protein
EBPMBNNM_01436	CDS	1068	alr1	5.1.1.1	COG0787	Alanine racemase 1
EBPMBNNM_01437	CDS	1041	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
EBPMBNNM_01438	tRNA	77				tRNA-Met(cat)
EBPMBNNM_01439	CDS	375				hypothetical protein
EBPMBNNM_01440	CDS	1071	buk2	2.7.2.7	COG3426	Butyrate kinase 2
EBPMBNNM_01441	CDS	561	hpf		COG1544	Ribosome hibernation promotion factor
EBPMBNNM_01442	CDS	1803		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
EBPMBNNM_01443	CDS	1284	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
EBPMBNNM_01444	CDS	228				hypothetical protein
EBPMBNNM_01445	CDS	912	lytE	3.4.-.-		putative peptidoglycan endopeptidase LytE
EBPMBNNM_01446	CDS	1188				hypothetical protein
EBPMBNNM_01447	CDS	150				hypothetical protein
EBPMBNNM_01448	CDS	1746				hypothetical protein
EBPMBNNM_01449	CDS	1077	lysK	3.5.1.-	COG0624	[LysW]-lysine hydrolase
EBPMBNNM_01450	CDS	909				hypothetical protein
EBPMBNNM_01451	CDS	291				hypothetical protein
EBPMBNNM_01452	CDS	1500	comM		COG0606	Competence protein ComM
EBPMBNNM_01453	CDS	858				DegV domain-containing protein
EBPMBNNM_01454	CDS	315	tatA_2			Sec-independent protein translocase protein TatA
EBPMBNNM_01455	CDS	1932	rqkA	2.7.11.1	COG0515	DNA damage-responsive serine/threonine-protein kinase RqkA
EBPMBNNM_01456	CDS	1440	thi4	2.4.2.59		Thiamine thiazole synthase
EBPMBNNM_01457	CDS	273				hypothetical protein
EBPMBNNM_01458	CDS	1206				hypothetical protein
EBPMBNNM_01459	CDS	1347	rarA		COG2256	Replication-associated recombination protein A
EBPMBNNM_01460	CDS	1020	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
	repeat_region	1753				
EBPMBNNM_01461	CDS	804	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
EBPMBNNM_01462	CDS	858				hypothetical protein
EBPMBNNM_01463	CDS	468			COG1959	Putative HTH-type transcriptional regulator
EBPMBNNM_01464	CDS	1566	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
EBPMBNNM_01465	CDS	546	cysC	2.7.1.25		putative adenylyl-sulfate kinase
EBPMBNNM_01466	CDS	720	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
EBPMBNNM_01467	CDS	1170	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
EBPMBNNM_01468	CDS	963	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
EBPMBNNM_01469	CDS	834	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
EBPMBNNM_01470	CDS	744	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
EBPMBNNM_01471	CDS	936				IS66 family transposase ISDge4
EBPMBNNM_01472	CDS	318				hypothetical protein
EBPMBNNM_01473	CDS	1401	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
EBPMBNNM_01474	CDS	1248	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
EBPMBNNM_01475	CDS	1821				hypothetical protein
EBPMBNNM_01476	CDS	1041				hypothetical protein
EBPMBNNM_01477	CDS	627				Transcriptional regulator LdrP
EBPMBNNM_01478	CDS	921				hypothetical protein
EBPMBNNM_01479	CDS	939	scrK	2.7.1.4	COG0524	Fructokinase
EBPMBNNM_01480	CDS	351	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
EBPMBNNM_01481	CDS	1554	rqcH		COG1293	Rqc2 RqcH
EBPMBNNM_01482	CDS	840				hypothetical protein
EBPMBNNM_01483	CDS	2532	bamA			Outer membrane protein assembly factor BamA
EBPMBNNM_01484	CDS	660	yggS		COG0325	Pyridoxal phosphate homeostasis protein
EBPMBNNM_01485	CDS	768				hypothetical protein
EBPMBNNM_01486	CDS	1089				hypothetical protein
EBPMBNNM_01487	CDS	312				hypothetical protein
EBPMBNNM_01488	CDS	1425	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
EBPMBNNM_01489	CDS	366				hypothetical protein
EBPMBNNM_01490	CDS	288	rpsT		COG0268	30S ribosomal protein S20
EBPMBNNM_01491	CDS	576	recX			Regulatory protein RecX
EBPMBNNM_01492	tRNA	77				tRNA-Pro(cgg)
